user_id,session_id,behavior_label,behavior_id,click_count,view_count,purchase_count,time_on_page,cart_add_count,search_count,session_duration,avg_price_viewed,category_diversity,return_rate
user_024,5,gift_buyer,7,14.0,3.0,1.0,1.461,1.0,3.0,6.9339,1493.0574,0.5293,0.0428
user_024,6,gift_buyer,7,5.0,8.0,1.0,2.611,1.0,6.0,8.314,1165.3905,0.6382,0.0211
user_024,7,gift_buyer,7,5.0,3.0,1.0,2.9125,1.0,6.0,8.3835,1190.3102,0.4966,0.0322
user_024,8,gift_buyer,7,11.0,4.0,1.0,2.7152,1.0,6.0,8.5729,901.8799,0.3477,0.043
user_024,9,gift_buyer,7,13.0,5.0,2.0,1.8394,3.0,6.0,4.7832,870.6977,0.3622,0.059
user_024,10,gift_buyer,7,10.0,5.0,1.0,3.304,3.0,7.0,6.6876,1429.8449,0.6989,0.0432
user_025,1,gift_buyer,7,9.0,3.0,1.0,2.387,3.0,7.0,4.3109,782.218,0.4903,0.0248
user_025,2,gift_buyer,7,13.0,9.0,2.0,3.3171,2.0,6.0,3.6041,1089.6988,0.5277,0.0269
user_025,3,gift_buyer,7,14.0,9.0,2.0,2.7325,3.0,5.0,8.9921,1111.6809,0.5756,0.0404
user_025,4,gift_buyer,7,8.0,9.0,2.0,1.379,2.0,4.0,4.891,930.949,0.683,0.0582
user_025,5,gift_buyer,7,10.0,5.0,2.0,1.931,3.0,4.0,7.8752,930.2705,0.6338,0.0377
user_025,6,gift_buyer,7,11.0,9.0,2.0,1.1666,1.0,5.0,6.4087,424.1744,0.6628,0.0244
user_025,7,gift_buyer,7,5.0,6.0,1.0,1.9342,2.0,4.0,7.6419,665.1992,0.5012,0.0229
user_025,8,gift_buyer,7,6.0,4.0,2.0,1.824,2.0,6.0,7.2006,1116.8627,0.3284,0.0109
user_025,9,gift_buyer,7,12.0,7.0,2.0,1.1238,2.0,3.0,7.6118,948.1211,0.6063,0.0382
user_025,10,gift_buyer,7,5.0,8.0,1.0,1.6115,1.0,6.0,9.3044,1499.1052,0.6266,0.0306
user_026,1,price_sensitive,3,16.0,28.0,1.0,7.9708,5.0,23.0,34.1162,166.7771,0.8695,0.0839
user_026,2,price_sensitive,3,34.0,24.0,2.0,7.2725,14.0,12.0,20.7741,109.8771,0.8076,0.1318
user_026,3,price_sensitive,3,20.0,17.0,3.0,5.9963,14.0,24.0,30.0677,68.5111,0.7767,0.1928
user_026,4,price_sensitive,3,19.0,15.0,1.0,5.2742,12.0,15.0,23.5631,192.9611,0.6848,0.1207
user_026,5,price_sensitive,3,17.0,11.0,2.0,9.7516,8.0,10.0,23.3447,173.9975,0.702,0.0747
user_026,6,price_sensitive,3,18.0,14.0,3.0,6.5071,13.0,22.0,31.6128,167.7099,0.9437,0.1062
user_026,7,price_sensitive,3,29.0,26.0,3.0,7.8335,14.0,21.0,24.7474,110.3489,0.8564,0.1042
user_026,8,price_sensitive,3,18.0,16.0,1.0,5.2725,12.0,20.0,33.7209,97.1836,0.8217,0.1533
user_026,9,price_sensitive,3,31.0,25.0,3.0,5.8953,7.0,23.0,29.1146,59.5555,0.9065,0.1738
user_026,10,price_sensitive,3,16.0,28.0,1.0,4.9015,10.0,11.0,17.0683,128.5058,0.9094,0.1328
user_027,1,deal_hunter,6,49.0,30.0,7.0,9.6538,10.0,22.0,20.4104,84.7659,0.7701,0.1391
user_027,2,deal_hunter,6,45.0,34.0,1.0,7.8652,17.0,23.0,28.8992,62.66,0.9691,0.1053
user_027,3,deal_hunter,6,53.0,24.0,0.0,5.2585,17.0,20.0,23.955,83.0539,0.8291,0.1873
user_027,4,deal_hunter,6,34.0,32.0,1.0,10.359,13.0,21.0,23.371,100.9366,0.805,0.2181
user_027,5,deal_hunter,6,54.0,20.0,1.0,8.9912,10.0,21.0,20.0029,141.3053,0.9469,0.2439
user_027,6,deal_hunter,6,33.0,26.0,9.0,5.7761,13.0,16.0,23.6871,60.7253,0.9452,0.0857
user_027,7,deal_hunter,6,49.0,28.0,0.0,10.1885,19.0,14.0,25.8784,71.8096,0.9099,0.1233
user_027,8,deal_hunter,6,44.0,18.0,1.0,5.0085,15.0,26.0,24.879,122.6262,0.75,0.162
user_027,9,deal_hunter,6,43.0,22.0,0.0,8.5064,12.0,12.0,37.6331,122.8848,0.7988,0.163
user_027,10,deal_hunter,6,37.0,33.0,0.0,11.5951,13.0,23.0,39.5786,135.9535,0.7277,0.1276
user_028,1,loyal_customer,2,12.0,11.0,5.0,7.7718,2.0,3.0,11.08,240.0803,0.4439,0.0345
user_028,2,loyal_customer,2,9.0,12.0,4.0,3.4432,4.0,6.0,19.6047,305.9356,0.4491,0.0244
user_028,3,loyal_customer,2,10.0,17.0,4.0,4.8737,2.0,4.0,26.5786,177.25,0.2324,0.0271
user_028,4,loyal_customer,2,13.0,11.0,4.0,6.3389,4.0,5.0,23.1514,370.7799,0.3731,0.0242
user_028,5,loyal_customer,2,11.0,10.0,5.0,7.3705,5.0,6.0,10.9097,361.4066,0.4734,0.0428
user_028,6,loyal_customer,2,9.0,13.0,4.0,4.2929,3.0,3.0,28.1607,208.9218,0.4725,0.0224
user_028,7,loyal_customer,2,10.0,9.0,3.0,7.5635,5.0,3.0,17.7874,385.078,0.3281,0.0322
user_028,8,loyal_customer,2,11.0,8.0,5.0,5.1138,2.0,3.0,15.076,255.6197,0.436,0.049
user_028,9,loyal_customer,2,8.0,17.0,3.0,4.1637,4.0,6.0,27.4493,328.0159,0.374,0.0136
user_028,10,loyal_customer,2,8.0,10.0,5.0,3.7348,2.0,4.0,29.9655,345.1301,0.286,0.0261
user_029,1,gift_buyer,7,6.0,3.0,2.0,3.457,1.0,7.0,4.0997,689.882,0.6821,0.0213
user_029,2,gift_buyer,7,13.0,9.0,2.0,1.7857,2.0,3.0,7.0234,1462.3962,0.6142,0.0462
user_029,3,gift_buyer,7,10.0,8.0,1.0,1.2523,2.0,4.0,6.378,547.2393,0.4059,0.0123
user_029,4,gift_buyer,7,9.0,9.0,1.0,1.4146,2.0,6.0,8.1264,1065.8872,0.5714,0.0533
user_029,5,gift_buyer,7,6.0,9.0,1.0,1.4595,1.0,4.0,4.01,1485.8707,0.6083,0.046
user_029,6,gift_buyer,7,14.0,7.0,2.0,2.2567,2.0,4.0,3.722,1465.4124,0.611,0.0463
user_029,7,gift_buyer,7,7.0,7.0,1.0,1.4474,2.0,7.0,6.3791,423.2537,0.6063,0.0198
user_029,8,gift_buyer,7,14.0,8.0,1.0,2.3859,2.0,4.0,7.3512,510.4253,0.3724,0.0407
user_029,9,gift_buyer,7,7.0,6.0,2.0,3.3552,1.0,4.0,3.4837,854.4902,0.4306,0.0557
user_029,10,gift_buyer,7,8.0,7.0,1.0,2.0122,1.0,5.0,6.4654,679.4148,0.6627,0.0243
user_030,1,researcher,1,29.0,31.0,2.0,5.9601,2.0,12.0,22.1708,517.6414,0.5391,0.0761
user_030,2,researcher,1,39.0,31.0,1.0,6.1039,2.0,10.0,50.8053,199.0865,0.8754,0.0207
user_030,3,researcher,1,43.0,21.0,2.0,10.83,2.0,16.0,51.0874,299.7837,0.8799,0.0546
user_030,4,researcher,1,21.0,19.0,2.0,14.2466,4.0,16.0,46.4661,799.6474,0.6184,0.0661
user_030,5,researcher,1,39.0,30.0,2.0,5.0091,5.0,13.0,24.1793,266.2613,0.671,0.0581
user_030,6,researcher,1,34.0,26.0,1.0,10.6263,3.0,12.0,26.0366,654.8742,0.8994,0.0426
user_030,7,researcher,1,35.0,38.0,2.0,5.7255,3.0,16.0,53.0077,313.4156,0.9456,0.0261
user_030,8,researcher,1,45.0,35.0,2.0,12.3564,5.0,17.0,52.5273,768.2464,0.9166,0.0927
user_030,9,researcher,1,48.0,27.0,1.0,8.1684,2.0,15.0,24.84,218.0911,0.6421,0.0675
user_030,10,researcher,1,24.0,30.0,1.0,13.8025,2.0,9.0,24.2382,178.5688,0.6311,0.0691
user_031,1,gift_buyer,7,12.0,9.0,2.0,2.6878,3.0,4.0,6.0254,922.8405,0.4679,0.0529
user_031,2,gift_buyer,7,10.0,9.0,1.0,2.2389,2.0,7.0,3.2957,737.9051,0.6215,0.0572
user_031,3,gift_buyer,7,7.0,7.0,1.0,3.396,2.0,5.0,3.9632,1476.5677,0.31,0.0361
user_031,4,gift_buyer,7,6.0,4.0,2.0,1.7452,2.0,6.0,6.9523,749.0836,0.585,0.014
user_031,5,gift_buyer,7,10.0,3.0,2.0,2.4429,1.0,7.0,4.0138,882.475,0.5172,0.0451
user_031,6,gift_buyer,7,5.0,7.0,1.0,2.2754,2.0,4.0,3.0246,1380.7,0.5948,0.0186
user_031,7,gift_buyer,7,7.0,7.0,2.0,1.818,1.0,4.0,6.2035,915.0234,0.6209,0.0558
user_031,8,gift_buyer,7,6.0,4.0,1.0,1.4863,2.0,3.0,3.2682,875.2717,0.3423,0.021
user_031,9,gift_buyer,7,11.0,4.0,2.0,3.4112,1.0,4.0,5.8361,434.5834,0.4652,0.0375
user_031,10,gift_buyer,7,11.0,7.0,1.0,1.3851,2.0,7.0,7.5382,958.7737,0.4332,0.0209
user_032,1,impulse_buyer,0,24.0,7.0,5.0,1.0514,10.0,3.0,7.0358,436.181,0.3871,0.3402
user_032,2,impulse_buyer,0,38.0,8.0,7.0,1.3648,8.0,2.0,14.8765,116.0437,0.7335,0.2447
user_032,3,impulse_buyer,0,18.0,14.0,7.0,1.4888,8.0,2.0,10.9772,417.1824,0.6275,0.348
user_032,4,impulse_buyer,0,36.0,7.0,7.0,1.6645,9.0,3.0,7.3579,410.4001,0.5027,0.2505
user_032,5,impulse_buyer,0,24.0,6.0,7.0,2.636,9.0,1.0,7.4723,448.3,0.5227,0.2287
user_032,6,impulse_buyer,0,39.0,8.0,4.0,0.7382,5.0,3.0,8.1215,259.6184,0.729,0.1023
user_032,7,impulse_buyer,0,15.0,12.0,6.0,0.8272,9.0,3.0,9.5379,194.4202,0.3367,0.1424
user_032,8,impulse_buyer,0,24.0,14.0,6.0,2.5722,5.0,1.0,7.4871,346.858,0.6534,0.1418
user_032,9,impulse_buyer,0,34.0,13.0,5.0,2.341,9.0,4.0,9.7463,437.6682,0.7028,0.2463
user_032,10,impulse_buyer,0,29.0,10.0,6.0,1.8498,8.0,2.0,14.8669,149.1883,0.4156,0.1129
user_033,1,price_sensitive,3,21.0,26.0,1.0,8.3903,8.0,21.0,20.9299,181.1069,0.8562,0.1613
user_033,2,price_sensitive,3,30.0,11.0,3.0,8.8041,11.0,20.0,18.7783,124.6591,0.8032,0.0994
user_033,3,price_sensitive,3,15.0,23.0,1.0,5.7994,5.0,16.0,22.0204,143.6591,0.7263,0.1746
user_033,4,price_sensitive,3,34.0,27.0,1.0,9.2712,12.0,14.0,25.9617,159.3326,0.9421,0.1675
user_033,5,price_sensitive,3,19.0,19.0,2.0,9.8997,14.0,17.0,29.1563,69.2827,0.7353,0.0628
user_033,6,price_sensitive,3,21.0,26.0,1.0,3.0964,13.0,22.0,27.3658,59.5285,0.6965,0.1515
user_033,7,price_sensitive,3,34.0,16.0,1.0,9.7972,9.0,10.0,30.9678,136.4463,0.7695,0.1769
user_033,8,price_sensitive,3,27.0,17.0,2.0,9.6634,9.0,24.0,19.0743,130.1329,0.7,0.0822
user_033,9,price_sensitive,3,19.0,13.0,3.0,3.5392,9.0,16.0,35.5397,176.6084,0.8579,0.1845
user_033,10,price_sensitive,3,16.0,16.0,1.0,9.1382,8.0,11.0,25.374,90.7625,0.6052,0.1683
user_034,1,impulse_buyer,0,34.0,6.0,5.0,0.7836,6.0,4.0,9.7853,471.5438,0.466,0.2163
user_034,2,impulse_buyer,0,23.0,14.0,3.0,1.1465,8.0,3.0,11.3138,270.5593,0.5741,0.1437
user_034,3,impulse_buyer,0,16.0,13.0,4.0,0.626,8.0,1.0,10.7688,325.5678,0.5501,0.1173
user_034,4,impulse_buyer,0,28.0,9.0,4.0,0.8187,6.0,4.0,13.6301,160.275,0.7258,0.3479
user_034,5,impulse_buyer,0,36.0,8.0,3.0,1.2697,9.0,4.0,11.1449,332.4782,0.4268,0.2891
user_034,6,impulse_buyer,0,30.0,9.0,6.0,1.3146,7.0,2.0,9.4237,116.988,0.6423,0.3257
user_034,7,impulse_buyer,0,37.0,11.0,6.0,2.8106,10.0,3.0,9.9897,227.3048,0.7471,0.2612
user_034,8,impulse_buyer,0,28.0,5.0,7.0,2.2803,5.0,4.0,7.5448,105.159,0.5701,0.3128
user_034,9,impulse_buyer,0,34.0,7.0,7.0,1.7862,10.0,3.0,10.4887,251.9916,0.6036,0.1972
user_034,10,impulse_buyer,0,39.0,12.0,3.0,1.2873,11.0,4.0,6.769,494.9345,0.5221,0.233
user_035,1,impulse_buyer,0,15.0,11.0,5.0,1.6305,9.0,3.0,8.1616,302.8939,0.3208,0.1371
user_035,2,impulse_buyer,0,35.0,6.0,5.0,0.5123,6.0,1.0,11.3912,447.1673,0.5274,0.2289
user_035,3,impulse_buyer,0,32.0,11.0,6.0,1.8306,11.0,4.0,6.3271,157.4169,0.7699,0.2832
user_035,4,impulse_buyer,0,22.0,6.0,7.0,0.7348,9.0,4.0,7.3456,485.3387,0.4277,0.2654
user_035,5,impulse_buyer,0,37.0,14.0,5.0,2.2081,6.0,2.0,11.1785,447.562,0.5853,0.1076
user_035,6,impulse_buyer,0,22.0,13.0,6.0,2.1913,7.0,3.0,11.5889,257.5458,0.6256,0.1266
user_035,7,impulse_buyer,0,16.0,6.0,3.0,2.6661,5.0,4.0,12.5243,136.1927,0.4443,0.1273
user_035,8,impulse_buyer,0,16.0,10.0,6.0,2.169,10.0,2.0,12.6229,419.1255,0.5178,0.3045
user_035,9,impulse_buyer,0,38.0,10.0,3.0,1.321,5.0,4.0,11.0983,325.3756,0.4902,0.2371
user_035,10,impulse_buyer,0,15.0,5.0,3.0,1.611,10.0,2.0,10.8706,167.3778,0.6213,0.2898
user_036,1,gift_buyer,7,10.0,5.0,1.0,3.1545,3.0,4.0,7.3595,1058.0117,0.6355,0.0241
user_036,2,gift_buyer,7,5.0,8.0,2.0,2.4552,2.0,6.0,6.3999,967.272,0.5489,0.0534
user_036,3,gift_buyer,7,8.0,3.0,1.0,1.2506,2.0,4.0,8.2655,1312.2129,0.6628,0.0373
user_036,4,gift_buyer,7,5.0,6.0,1.0,1.893,3.0,4.0,3.7154,1446.1944,0.407,0.0103
user_036,5,gift_buyer,7,14.0,5.0,1.0,2.4436,3.0,4.0,5.9009,709.2759,0.4848,0.0219
user_036,6,gift_buyer,7,10.0,7.0,2.0,1.9575,3.0,6.0,8.8554,1195.7008,0.5071,0.0297
user_036,7,gift_buyer,7,8.0,6.0,2.0,2.6629,3.0,4.0,7.4836,1063.4139,0.4625,0.0198
user_036,8,gift_buyer,7,6.0,3.0,1.0,1.7505,2.0,4.0,9.035,1474.2868,0.6422,0.0186
user_036,9,gift_buyer,7,5.0,7.0,1.0,2.7543,3.0,7.0,7.6669,996.9459,0.4593,0.0469
user_036,10,gift_buyer,7,8.0,9.0,1.0,1.3416,1.0,6.0,9.5507,1377.3552,0.466,0.0103
user_037,1,gift_buyer,7,14.0,5.0,1.0,3.0902,1.0,5.0,5.3348,687.5895,0.4165,0.0569
user_037,2,gift_buyer,7,14.0,3.0,2.0,2.5962,3.0,7.0,9.5458,1339.6825,0.6887,0.0121
user_037,3,gift_buyer,7,5.0,3.0,2.0,2.5658,1.0,3.0,7.8591,1495.0963,0.4686,0.0355
user_037,4,gift_buyer,7,11.0,6.0,2.0,1.2945,2.0,6.0,5.4395,771.3407,0.4314,0.0575
user_037,5,gift_buyer,7,5.0,7.0,1.0,2.6032,2.0,6.0,9.1518,741.028,0.4545,0.0294
user_037,6,gift_buyer,7,11.0,4.0,2.0,1.0262,3.0,3.0,9.6644,1136.3106,0.6408,0.0339
user_037,7,gift_buyer,7,5.0,7.0,2.0,1.5783,1.0,5.0,7.0826,630.6366,0.6827,0.0557
user_037,8,gift_buyer,7,13.0,3.0,1.0,3.5657,2.0,5.0,8.3149,406.1257,0.5716,0.0345
user_037,9,gift_buyer,7,12.0,7.0,1.0,1.9187,2.0,5.0,3.8805,426.2742,0.3325,0.0228
user_037,10,gift_buyer,7,13.0,7.0,2.0,1.5688,1.0,7.0,3.5547,1440.2939,0.6546,0.0142
user_038,1,price_sensitive,3,22.0,24.0,3.0,8.6568,9.0,15.0,19.5203,147.0162,0.9475,0.1434
user_038,2,price_sensitive,3,18.0,20.0,1.0,3.9488,6.0,19.0,33.3999,165.5648,0.6809,0.1855
user_038,3,price_sensitive,3,18.0,19.0,1.0,9.3587,13.0,11.0,22.8331,155.228,0.7358,0.05
user_038,4,price_sensitive,3,23.0,21.0,1.0,7.1374,10.0,19.0,18.7337,105.2865,0.7453,0.1443
user_038,5,price_sensitive,3,33.0,26.0,2.0,7.551,12.0,14.0,16.0275,124.3497,0.6045,0.1926
user_038,6,price_sensitive,3,15.0,13.0,1.0,9.8799,11.0,15.0,19.9395,50.9732,0.8474,0.1906
user_038,7,price_sensitive,3,16.0,10.0,1.0,7.528,10.0,13.0,23.6168,102.4893,0.7901,0.1075
user_038,8,price_sensitive,3,25.0,10.0,3.0,8.262,8.0,24.0,23.6255,128.3434,0.726,0.0524
user_038,9,price_sensitive,3,24.0,10.0,2.0,7.6597,7.0,10.0,25.8495,96.6504,0.9206,0.111
user_038,10,price_sensitive,3,24.0,27.0,3.0,8.9044,11.0,21.0,21.5122,178.633,0.7311,0.0525
user_039,1,loyal_customer,2,12.0,15.0,2.0,5.4608,3.0,6.0,16.9492,307.117,0.2129,0.0168
user_039,2,loyal_customer,2,11.0,18.0,3.0,4.9582,5.0,4.0,27.7266,212.1672,0.4509,0.0284
user_039,3,loyal_customer,2,14.0,12.0,4.0,7.4703,5.0,5.0,29.13,371.6816,0.2508,0.0289
user_039,4,loyal_customer,2,15.0,19.0,2.0,5.0547,2.0,3.0,22.6991,160.6958,0.5,0.0246
user_039,5,loyal_customer,2,9.0,14.0,3.0,3.2006,4.0,7.0,27.0376,306.4838,0.4767,0.0114
user_039,6,loyal_customer,2,14.0,16.0,4.0,7.9668,3.0,6.0,27.245,247.6289,0.3572,0.0466
user_039,7,loyal_customer,2,15.0,12.0,4.0,5.0933,2.0,3.0,21.236,153.4011,0.3236,0.0129
user_039,8,loyal_customer,2,11.0,16.0,2.0,6.5865,2.0,7.0,16.5662,367.512,0.4239,0.0188
user_039,9,loyal_customer,2,11.0,18.0,2.0,4.5935,2.0,4.0,28.9578,309.6195,0.4255,0.0401
user_039,10,loyal_customer,2,10.0,15.0,2.0,3.2488,4.0,3.0,23.7909,376.6708,0.4876,0.011
user_040,1,brand_loyal,5,17.0,7.0,4.0,2.666,2.0,1.0,8.1528,837.9936,0.234,0.05
user_040,2,brand_loyal,5,15.0,9.0,2.0,3.165,2.0,3.0,13.4455,818.2019,0.0984,0.0609
user_040,3,brand_loyal,5,14.0,8.0,3.0,4.4968,4.0,2.0,11.583,827.453,0.1202,0.0265
user_040,4,brand_loyal,5,16.0,11.0,3.0,3.4135,3.0,2.0,8.7222,803.2491,0.1399,0.0337
user_040,5,brand_loyal,5,10.0,7.0,2.0,4.3872,3.0,2.0,12.3341,861.8758,0.1604,0.0345
user_040,6,brand_loyal,5,9.0,9.0,4.0,4.8325,2.0,2.0,11.7071,862.1644,0.2118,0.0442
user_040,7,brand_loyal,5,18.0,8.0,4.0,3.6401,4.0,2.0,11.9496,867.9783,0.0536,0.0557
user_040,8,brand_loyal,5,10.0,9.0,3.0,2.3511,4.0,2.0,11.7678,841.2867,0.0997,0.0564
user_040,9,brand_loyal,5,11.0,5.0,2.0,5.1001,3.0,3.0,14.8797,851.9556,0.2393,0.0262
user_040,10,brand_loyal,5,8.0,7.0,2.0,4.6757,2.0,2.0,8.7704,846.1021,0.092,0.0528
user_041,1,brand_loyal,5,14.0,6.0,2.0,5.3665,2.0,2.0,6.8768,826.5747,0.1324,0.074
user_041,2,brand_loyal,5,9.0,10.0,3.0,3.3675,4.0,1.0,12.8062,886.6387,0.1528,0.0555
user_041,3,brand_loyal,5,16.0,5.0,4.0,5.2466,4.0,3.0,10.1925,855.0185,0.158,0.0544
user_041,4,brand_loyal,5,8.0,8.0,2.0,3.9655,4.0,3.0,13.8507,878.2452,0.0727,0.0362
user_041,5,brand_loyal,5,18.0,5.0,2.0,4.8467,3.0,2.0,6.1876,856.4878,0.0575,0.0507
user_041,6,brand_loyal,5,12.0,11.0,4.0,3.658,4.0,1.0,7.6751,911.4417,0.1158,0.0751
user_041,7,brand_loyal,5,8.0,10.0,4.0,4.3542,3.0,2.0,5.4403,896.8553,0.0885,0.0703
user_041,8,brand_loyal,5,14.0,11.0,3.0,5.1441,3.0,3.0,14.749,837.108,0.2046,0.0421
user_041,9,brand_loyal,5,10.0,8.0,4.0,2.0467,2.0,2.0,13.9304,847.2376,0.2354,0.0259
user_041,10,brand_loyal,5,13.0,10.0,4.0,2.6175,4.0,2.0,9.166,839.5792,0.1683,0.0798
user_042,1,gift_buyer,7,14.0,9.0,2.0,3.9066,1.0,6.0,5.588,541.5823,0.6734,0.0393
user_042,2,gift_buyer,7,13.0,7.0,1.0,3.2734,1.0,6.0,8.5412,754.2763,0.6983,0.0288
user_042,3,gift_buyer,7,8.0,9.0,1.0,2.362,1.0,7.0,3.3435,1349.735,0.5815,0.0249
user_042,4,gift_buyer,7,12.0,4.0,1.0,1.8191,1.0,3.0,8.4483,882.6715,0.4163,0.0252
user_042,5,gift_buyer,7,6.0,9.0,1.0,2.8924,2.0,5.0,3.2882,585.6104,0.3716,0.0324
user_042,6,gift_buyer,7,10.0,9.0,2.0,1.7067,3.0,7.0,7.9751,1073.7376,0.4368,0.0512
user_042,7,gift_buyer,7,6.0,3.0,2.0,2.2125,2.0,3.0,6.6705,1214.1405,0.3968,0.0152
user_042,8,gift_buyer,7,14.0,8.0,2.0,1.6381,3.0,5.0,7.9603,1497.4976,0.4566,0.0532
user_042,9,gift_buyer,7,14.0,5.0,1.0,2.5079,2.0,7.0,8.9497,1301.2304,0.4222,0.0398
user_042,10,gift_buyer,7,12.0,4.0,2.0,1.5475,2.0,7.0,3.7313,1303.809,0.3909,0.0375
user_043,1,brand_loyal,5,18.0,10.0,2.0,3.8092,3.0,1.0,5.8452,485.2768,0.0712,0.0324
user_043,2,brand_loyal,5,13.0,5.0,2.0,3.9293,4.0,3.0,10.0981,472.3383,0.2495,0.0288
user_043,3,brand_loyal,5,8.0,11.0,2.0,4.8341,2.0,1.0,13.6596,413.7887,0.0775,0.0561
user_043,4,brand_loyal,5,14.0,5.0,2.0,5.4038,2.0,3.0,10.6647,408.2462,0.0972,0.0682
user_043,5,brand_loyal,5,19.0,8.0,3.0,2.1906,4.0,3.0,14.9443,440.5331,0.1189,0.0281
user_043,6,brand_loyal,5,17.0,6.0,3.0,2.4053,4.0,1.0,13.0383,423.9926,0.1022,0.0753
user_043,7,brand_loyal,5,8.0,7.0,2.0,3.5555,4.0,2.0,13.1786,427.6768,0.2358,0.0214
user_043,8,brand_loyal,5,18.0,9.0,4.0,5.099,4.0,3.0,10.2059,467.4119,0.2121,0.0671
user_043,9,brand_loyal,5,10.0,10.0,2.0,5.3558,2.0,3.0,14.5743,449.4606,0.0853,0.0484
user_043,10,brand_loyal,5,14.0,8.0,4.0,5.2318,4.0,2.0,9.98,467.8665,0.2416,0.0398
user_044,1,window_shopper,4,6.0,20.0,0.0,1.0616,0.0,2.0,3.7173,170.5255,0.6874,0.0302
user_044,2,window_shopper,4,5.0,18.0,0.0,3.1476,0.0,3.0,7.4794,266.2356,0.7154,0.0022
user_044,3,window_shopper,4,6.0,21.0,0.0,1.6713,1.0,3.0,8.0627,450.0648,0.8984,0.0017
user_044,4,window_shopper,4,4.0,24.0,0.0,3.2289,0.0,1.0,8.6021,262.3344,0.6287,0.0108
user_044,5,window_shopper,4,4.0,11.0,0.0,2.7585,0.0,4.0,8.1714,161.954,0.4854,0.0495
user_044,6,window_shopper,4,8.0,29.0,0.0,3.6028,1.0,1.0,10.9706,450.9769,0.7542,0.0259
user_044,7,window_shopper,4,3.0,28.0,0.0,1.7633,0.0,4.0,8.731,319.3545,0.8911,0.0431
user_044,8,window_shopper,4,9.0,18.0,0.0,3.229,0.0,4.0,11.2962,181.0908,0.4695,0.0282
user_044,9,window_shopper,4,6.0,28.0,0.0,2.992,0.0,3.0,4.0712,304.7479,0.633,0.0085
user_044,10,window_shopper,4,5.0,10.0,0.0,3.1653,1.0,3.0,3.2537,304.1418,0.6914,0.0353
user_045,1,price_sensitive,3,16.0,10.0,3.0,4.7805,10.0,12.0,16.4179,138.2139,0.8647,0.112
user_045,2,price_sensitive,3,19.0,10.0,3.0,6.3718,9.0,11.0,38.7235,60.9847,0.81,0.129
user_045,3,price_sensitive,3,24.0,29.0,2.0,6.8734,8.0,20.0,23.6289,52.6385,0.688,0.0964
user_045,4,price_sensitive,3,20.0,10.0,1.0,5.8914,10.0,17.0,26.4809,196.0911,0.6159,0.1926
user_045,5,price_sensitive,3,28.0,29.0,2.0,6.0127,12.0,20.0,36.7025,129.3685,0.7276,0.0899
user_045,6,price_sensitive,3,31.0,15.0,1.0,5.2565,14.0,19.0,30.1977,105.9882,0.777,0.1476
user_045,7,price_sensitive,3,21.0,13.0,1.0,8.2379,10.0,18.0,21.1274,157.2083,0.7825,0.1525
user_045,8,price_sensitive,3,17.0,10.0,3.0,6.7604,5.0,21.0,25.1659,167.4601,0.8927,0.1182
user_045,9,price_sensitive,3,27.0,22.0,3.0,9.5744,10.0,16.0,38.1336,83.0015,0.7086,0.0606
user_045,10,price_sensitive,3,24.0,19.0,2.0,7.848,12.0,21.0,38.4448,174.0029,0.9001,0.186
user_046,1,gift_buyer,7,9.0,5.0,1.0,3.7649,2.0,5.0,3.7826,636.4024,0.6409,0.0353
user_046,2,gift_buyer,7,10.0,8.0,1.0,2.4612,2.0,3.0,8.121,1025.8154,0.6512,0.0179
user_046,3,gift_buyer,7,8.0,8.0,1.0,1.1052,3.0,4.0,5.9336,620.5563,0.6161,0.039
user_046,4,gift_buyer,7,9.0,4.0,1.0,2.6894,1.0,7.0,3.3901,1131.7097,0.4999,0.0238
user_046,5,gift_buyer,7,10.0,9.0,1.0,2.1503,3.0,3.0,8.8771,867.3495,0.632,0.0566
user_046,6,gift_buyer,7,6.0,5.0,1.0,3.6867,3.0,4.0,6.1813,1240.4375,0.6845,0.0309
user_046,7,gift_buyer,7,11.0,7.0,1.0,3.4961,1.0,5.0,6.469,1438.9453,0.3093,0.0497
user_046,8,gift_buyer,7,11.0,9.0,1.0,3.3112,1.0,7.0,4.6627,467.0841,0.4083,0.0556
user_046,9,gift_buyer,7,6.0,9.0,2.0,3.1128,1.0,5.0,4.6082,959.7594,0.4067,0.0296
user_046,10,gift_buyer,7,12.0,7.0,2.0,3.879,2.0,4.0,3.9418,736.4077,0.5434,0.031
user_047,1,brand_loyal,5,19.0,9.0,4.0,5.7471,4.0,3.0,7.7798,461.6274,0.1215,0.0455
user_047,2,brand_loyal,5,9.0,8.0,3.0,3.7485,2.0,1.0,5.1201,442.0133,0.1792,0.043
user_047,3,brand_loyal,5,8.0,11.0,4.0,3.2111,2.0,3.0,12.2757,488.8966,0.2383,0.0571
user_047,4,brand_loyal,5,12.0,6.0,3.0,5.5797,3.0,2.0,12.6274,525.8945,0.1973,0.0404
user_047,5,brand_loyal,5,10.0,6.0,4.0,3.5117,3.0,1.0,11.565,487.079,0.0974,0.0753
user_047,6,brand_loyal,5,18.0,9.0,2.0,4.485,3.0,1.0,7.4032,479.1956,0.2246,0.0702
user_047,7,brand_loyal,5,11.0,9.0,2.0,5.5483,3.0,2.0,11.6419,527.0192,0.1999,0.072
